bin1_start_0based	bin2_start_0based	observed_count
5005000	5012000	6
5006000	5012000	4
5007000	5012000	13
5008000	5012000	9
5009000	5012000	7
5010000	5012000	13
5011000	5012000	108
5012000	5012000	60
4985000	5013000	5
4986000	5013000	3
4987000	5013000	22
4988000	5013000	5
4989000	5013000	12
4990000	5013000	1
4992000	5013000	6
4993000	5013000	3
4994000	5013000	11
4995000	5013000	7
4996000	5013000	9
4997000	5013000	6
4998000	5013000	6
4999000	5013000	16
5000000	5013000	2
5001000	5013000	4
5002000	5013000	33
5003000	5013000	9
5004000	5013000	5
5005000	5013000	18
5006000	5013000	4
5007000	5013000	13
5008000	5013000	19
5009000	5013000	21
5010000	5013000	19
5011000	5013000	111
5012000	5013000	81
5013000	5013000	103
4985000	5014000	1
4986000	5014000	1
4987000	5014000	6
4988000	5014000	4
4989000	5014000	8
4991000	5014000	1
4992000	5014000	1
4994000	5014000	4
4995000	5014000	4
4996000	5014000	3
4997000	5014000	8
4999000	5014000	8
5000000	5014000	4
5001000	5014000	2
5002000	5014000	10
5003000	5014000	2
5004000	5014000	2
5005000	5014000	5
5006000	5014000	2
5007000	5014000	7
5008000	5014000	6
5009000	5014000	2
5010000	5014000	13
5011000	5014000	38
5012000	5014000	26
5013000	5014000	91
5014000	5014000	70
4985000	5015000	2
4986000	5015000	1
4987000	5015000	3
4989000	5015000	4
4990000	5015000	1
4991000	5015000	2
4993000	5015000	1
4994000	5015000	6
4995000	5015000	1
4996000	5015000	2
4999000	5015000	4
5000000	5015000	1
5001000	5015000	2
5002000	5015000	2
5003000	5015000	1
5004000	5015000	1
5005000	5015000	2
5007000	5015000	4
5008000	5015000	1
5010000	5015000	3
5011000	5015000	19
5012000	5015000	6
5013000	5015000	35
5014000	5015000	39
5015000	5015000	16
4985000	5016000	6
4986000	5016000	3
4987000	5016000	16
4988000	5016000	4
4989000	5016000	20
4990000	5016000	8
4993000	5016000	3
4994000	5016000	8
4995000	5016000	7
4996000	5016000	7
4997000	5016000	3
4998000	5016000	5
4999000	5016000	12
5000000	5016000	6
5001000	5016000	6
5002000	5016000	31
5003000	5016000	9
5004000	5016000	3
5005000	5016000	7
5006000	5016000	5
5007000	5016000	11
5008000	5016000	11
5009000	5016000	11
5010000	5016000	8
5011000	5016000	45
5012000	5016000	26
5013000	5016000	71
5014000	5016000	73
5015000	5016000	52
5016000	5016000	98
4985000	5017000	1
4986000	5017000	5
4987000	5017000	17
4988000	5017000	3
4989000	5017000	25
4990000	5017000	2
4991000	5017000	1
4992000	5017000	6
4993000	5017000	2
4994000	5017000	16
4995000	5017000	5
4996000	5017000	18
4997000	5017000	1
4998000	5017000	5
4999000	5017000	15
5000000	5017000	4
5001000	5017000	5
5002000	5017000	40
5003000	5017000	3
5004000	5017000	10
5005000	5017000	7
5006000	5017000	2
5007000	5017000	7
5008000	5017000	4
5009000	5017000	6
5010000	5017000	6
5011000	5017000	35
5012000	5017000	19
5013000	5017000	46
5014000	5017000	34
5015000	5017000	17
5016000	5017000	118
5017000	5017000	125
4985000	5018000	3
4986000	5018000	3
4987000	5018000	23
4988000	5018000	6
4989000	5018000	21
4990000	5018000	3
4991000	5018000	1
4992000	5018000	1
4994000	5018000	11
4995000	5018000	4
4996000	5018000	9
4997000	5018000	2
4998000	5018000	1
4999000	5018000	4
5000000	5018000	5
5001000	5018000	1
5002000	5018000	24
5003000	5018000	4
5004000	5018000	5
5005000	5018000	10
5006000	5018000	2
5007000	5018000	8
5008000	5018000	3
5009000	5018000	8
5010000	5018000	7
5011000	5018000	21
5012000	5018000	17
5013000	5018000	21
5014000	5018000	20
5015000	5018000	6
5016000	5018000	40
5017000	5018000	150
5018000	5018000	108
4985000	5019000	4
4986000	5019000	2
4987000	5019000	17
4988000	5019000	6
4989000	5019000	17
4990000	5019000	2
4991000	5019000	2
4992000	5019000	2
4993000	5019000	1
4994000	5019000	10
4995000	5019000	8
4996000	5019000	6
4997000	5019000	5
4998000	5019000	2
4999000	5019000	12
5000000	5019000	6
5001000	5019000	6
5002000	5019000	24
5003000	5019000	7
5004000	5019000	1
5005000	5019000	6
5006000	5019000	2
5007000	5019000	4
5008000	5019000	9
5009000	5019000	7
5010000	5019000	6
5011000	5019000	29
5012000	5019000	16
5013000	5019000	19
5014000	5019000	16
5015000	5019000	7
5016000	5019000	32
5017000	5019000	82
5018000	5019000	131
5019000	5019000	100
4985000	5020000	2
4986000	5020000	2
4987000	5020000	7
4989000	5020000	5
4990000	5020000	1
4994000	5020000	1
4995000	5020000	1
4996000	5020000	1
4997000	5020000	2
4998000	5020000	1
4999000	5020000	3
5000000	5020000	1
5001000	5020000	1
5002000	5020000	5
5004000	5020000	3
5005000	5020000	4
5006000	5020000	1
5007000	5020000	2
5008000	5020000	3
5009000	5020000	2
5011000	5020000	4
5012000	5020000	1
5014000	5020000	7
5016000	5020000	7
5017000	5020000	25
5018000	5020000	25
5019000	5020000	59
5020000	5020000	45
4985000	5021000	2
4986000	5021000	2
4987000	5021000	1
4988000	5021000	2
4989000	5021000	7
4990000	5021000	2
4995000	5021000	4
4996000	5021000	2
4997000	5021000	1
4998000	5021000	4
4999000	5021000	2
5000000	5021000	1
5001000	5021000	1
5002000	5021000	6
5004000	5021000	1
5005000	5021000	3
5007000	5021000	3
5008000	5021000	1
5011000	5021000	5
5012000	5021000	1
5013000	5021000	6
5015000	5021000	1
5016000	5021000	8
5017000	5021000	16
5018000	5021000	19
5019000	5021000	34
5020000	5021000	32
5021000	5021000	27
4985000	5022000	1
4986000	5022000	3
4987000	5022000	6
4988000	5022000	1
4989000	5022000	2
4992000	5022000	1
4994000	5022000	3
4995000	5022000	3
4997000	5022000	1
4998000	5022000	1
4999000	5022000	1
5002000	5022000	3
5007000	5022000	2
5008000	5022000	1
5009000	5022000	1
5010000	5022000	1
5011000	5022000	3
5012000	5022000	2
5013000	5022000	5
5014000	5022000	3
5016000	5022000	3
5017000	5022000	12
5018000	5022000	16
5019000	5022000	29
5020000	5022000	14
5021000	5022000	49
5022000	5022000	46
4987000	5023000	8
4988000	5023000	5
4989000	5023000	6
4992000	5023000	1
4993000	5023000	5
4994000	5023000	5
4995000	5023000	6
4996000	5023000	6
4997000	5023000	1
5000000	5023000	5
5001000	5023000	1
5002000	5023000	12
5005000	5023000	1
5007000	5023000	4
5008000	5023000	1
5009000	5023000	2
5010000	5023000	2
5011000	5023000	6
5012000	5023000	4
5013000	5023000	6
5014000	5023000	4
5016000	5023000	6
5017000	5023000	12
5018000	5023000	18
5019000	5023000	31
5020000	5023000	15
5021000	5023000	33
5022000	5023000	59
5023000	5023000	78
4985000	5024000	4
4987000	5024000	4
4988000	5024000	1
4989000	5024000	5
4994000	5024000	3
4996000	5024000	1
4998000	5024000	1
4999000	5024000	1
5001000	5024000	1
5002000	5024000	3
5003000	5024000	2
5004000	5024000	1
5005000	5024000	1
5006000	5024000	1
5007000	5024000	1
5011000	5024000	1
5012000	5024000	2
5013000	5024000	8
5016000	5024000	4
5017000	5024000	7
5018000	5024000	8
5019000	5024000	19
5020000	5024000	4
5021000	5024000	5
5022000	5024000	9
5023000	5024000	53
5024000	5024000	63
4986000	5025000	1
4987000	5025000	7
4989000	5025000	5
4994000	5025000	1
4996000	5025000	5
4999000	5025000	3
5000000	5025000	3
5002000	5025000	3
5003000	5025000	1
5006000	5025000	1
5007000	5025000	2
5011000	5025000	2
5012000	5025000	1
5013000	5025000	5
5014000	5025000	1
5015000	5025000	1
5016000	5025000	4
5017000	5025000	6
5018000	5025000	5
5019000	5025000	14
5020000	5025000	5
5021000	5025000	5
5022000	5025000	9
5023000	5025000	32
5024000	5025000	53
5025000	5025000	41
4986000	5026000	1
4987000	5026000	4
4988000	5026000	3
4989000	5026000	5
4993000	5026000	1
4995000	5026000	4
4996000	5026000	7
4997000	5026000	1
4999000	5026000	2
5000000	5026000	1
5001000	5026000	2
5002000	5026000	8
5003000	5026000	1
5004000	5026000	2
5005000	5026000	3
5007000	5026000	1
5008000	5026000	3
5011000	5026000	6
5014000	5026000	1
5016000	5026000	4
5017000	5026000	3
5018000	5026000	5
5019000	5026000	8
5020000	5026000	3
5021000	5026000	9
5022000	5026000	7
5023000	5026000	18
5024000	5026000	18
5025000	5026000	45
5026000	5026000	19
4987000	5027000	2
4988000	5027000	1
4989000	5027000	3
5002000	5027000	2
5004000	5027000	1
5009000	5027000	1
5011000	5027000	1
5012000	5027000	2
5013000	5027000	1
5014000	5027000	1
5015000	5027000	1
5017000	5027000	1
5018000	5027000	1
5019000	5027000	2
5020000	5027000	2
5022000	5027000	1
5023000	5027000	1
5025000	5027000	5
5026000	5027000	9
5027000	5027000	29
4986000	5028000	1
4987000	5028000	2
4991000	5028000	1
4995000	5028000	2
4996000	5028000	1
5002000	5028000	1
5004000	5028000	1
5010000	5028000	1
5011000	5028000	1
5019000	5028000	2
5020000	5028000	1
5022000	5028000	1
5023000	5028000	3
5024000	5028000	1
5025000	5028000	3
5026000	5028000	3
5027000	5028000	33
5028000	5028000	19
4986000	5029000	1
4987000	5029000	1
4989000	5029000	1
4995000	5029000	1
4996000	5029000	1
4999000	5029000	1
5001000	5029000	1
5010000	5029000	1
5013000	5029000	1
5015000	5029000	1
5016000	5029000	1
5017000	5029000	2
5018000	5029000	2
5019000	5029000	3
5021000	5029000	1
5023000	5029000	6
5024000	5029000	2
5025000	5029000	1
5026000	5029000	3
5027000	5029000	5
5028000	5029000	22
5029000	5029000	27
4992000	5030000	1
4994000	5030000	3
4999000	5030000	3
5001000	5030000	1
5002000	5030000	1
5007000	5030000	1
5011000	5030000	1
5016000	5030000	2
5019000	5030000	3
5023000	5030000	1
5024000	5030000	3
5026000	5030000	1
5027000	5030000	3
5028000	5030000	3
5029000	5030000	23
5030000	5030000	18
4987000	5031000	2
4991000	5031000	1
4992000	5031000	1
4994000	5031000	2
4995000	5031000	2
4997000	5031000	2
5002000	5031000	1
5008000	5031000	1
5013000	5031000	3
5017000	5031000	1
5018000	5031000	3
5019000	5031000	1
5021000	5031000	1
5022000	5031000	1
5023000	5031000	2
5024000	5031000	4
5025000	5031000	1
5026000	5031000	4
5027000	5031000	2
5028000	5031000	7
5029000	5031000	5
5030000	5031000	9
5031000	5031000	34
4987000	5032000	2
4988000	5032000	2
4989000	5032000	1
4990000	5032000	1
4995000	5032000	1
4996000	5032000	2
4999000	5032000	4
5002000	5032000	2
5011000	5032000	3
5013000	5032000	1
5016000	5032000	2
5018000	5032000	1
5019000	5032000	1
5020000	5032000	2
5022000	5032000	2
5024000	5032000	1
5025000	5032000	1
5027000	5032000	1
5028000	5032000	2
5029000	5032000	1
5030000	5032000	6
5031000	5032000	33
5032000	5032000	37
4987000	5033000	3
4989000	5033000	2
4995000	5033000	1
4996000	5033000	2
4999000	5033000	1
5005000	5033000	1
5009000	5033000	2
5014000	5033000	2
5017000	5033000	2
5019000	5033000	2
5022000	5033000	1
5023000	5033000	1
5027000	5033000	1
5029000	5033000	3
5030000	5033000	2
5031000	5033000	6
5032000	5033000	34
5033000	5033000	23
4985000	5034000	2
4986000	5034000	2
4987000	5034000	1
4994000	5034000	1
5004000	5034000	2
5013000	5034000	2
5015000	5034000	1
5016000	5034000	1
5017000	5034000	4
5019000	5034000	1
5025000	5034000	1
5027000	5034000	3
5029000	5034000	2
5030000	5034000	3
5031000	5034000	5
5032000	5034000	13
5033000	5034000	11
5034000	5034000	8
4986000	5035000	1
4987000	5035000	1
4989000	5035000	1
4990000	5035000	2
4995000	5035000	1
5005000	5035000	1
5013000	5035000	2
5016000	5035000	1
5018000	5035000	1
5025000	5035000	2
5026000	5035000	1
5027000	5035000	1
5028000	5035000	1
5029000	5035000	1
5031000	5035000	1
5032000	5035000	9
5033000	5035000	8
5034000	5035000	21
5035000	5035000	44
4985000	5036000	2
4987000	5036000	1
4988000	5036000	1
4991000	5036000	1
4999000	5036000	1
5002000	5036000	1
5012000	5036000	1
5013000	5036000	3
5017000	5036000	3
5018000	5036000	2
5019000	5036000	4
5021000	5036000	2
5024000	5036000	1
5025000	5036000	1
5026000	5036000	2
5028000	5036000	1
5031000	5036000	2
5032000	5036000	10
5033000	5036000	5
5034000	5036000	8
5035000	5036000	31
5036000	5036000	45
4987000	5037000	4
4988000	5037000	1
4989000	5037000	3
4990000	5037000	1
4991000	5037000	1
4995000	5037000	1
4996000	5037000	1
4998000	5037000	1
4999000	5037000	2
5002000	5037000	3
5004000	5037000	1
5011000	5037000	1
5012000	5037000	1
5013000	5037000	1
5016000	5037000	2
5019000	5037000	2
5021000	5037000	1
5022000	5037000	1
5023000	5037000	2
5024000	5037000	1
5025000	5037000	1
5026000	5037000	3
5027000	5037000	1
5028000	5037000	2
5029000	5037000	2
5030000	5037000	2
5031000	5037000	9
5033000	5037000	6
5034000	5037000	3
5035000	5037000	16
5036000	5037000	54
5037000	5037000	102
4985000	5038000	1
4986000	5038000	1
4987000	5038000	1
4989000	5038000	3
4993000	5038000	1
4994000	5038000	1
4995000	5038000	1
4997000	5038000	1
4999000	5038000	1
5001000	5038000	2
5002000	5038000	6
5003000	5038000	1
5005000	5038000	2
5006000	5038000	2
5010000	5038000	1
5011000	5038000	1
5013000	5038000	3
5016000	5038000	2
5017000	5038000	3
5018000	5038000	4
5019000	5038000	1
5021000	5038000	1
5024000	5038000	1
5025000	5038000	1
5026000	5038000	2
5027000	5038000	3
5028000	5038000	3
5029000	5038000	3
5030000	5038000	4
5031000	5038000	2
5032000	5038000	6
5033000	5038000	5
5034000	5038000	9
5035000	5038000	15
5036000	5038000	25
5037000	5038000	104
5038000	5038000	75
4987000	5039000	2
4988000	5039000	1
4989000	5039000	2
4991000	5039000	1
4992000	5039000	2
4996000	5039000	2
4999000	5039000	2
5002000	5039000	2
5006000	5039000	3
5007000	5039000	3
5008000	5039000	1
5011000	5039000	1
5013000	5039000	1
5014000	5039000	1
5016000	5039000	1
5017000	5039000	4
5018000	5039000	1
5019000	5039000	3
5021000	5039000	2
5024000	5039000	1
5026000	5039000	1
5028000	5039000	3
5029000	5039000	2
5030000	5039000	1
5031000	5039000	2
5032000	5039000	4
5033000	5039000	3
5034000	5039000	1
5035000	5039000	7
5036000	5039000	8
5037000	5039000	17
5038000	5039000	75
5039000	5039000	39
4988000	5040000	1
4992000	5040000	1
4999000	5040000	2
5002000	5040000	2
5019000	5040000	2
5025000	5040000	1
5026000	5040000	1
5028000	5040000	1
5029000	5040000	3
5031000	5040000	2
5033000	5040000	1
5034000	5040000	2
5035000	5040000	2
5036000	5040000	8
5037000	5040000	8
5038000	5040000	28
5039000	5040000	38
5040000	5040000	19
4985000	5041000	2
4987000	5041000	2
4988000	5041000	1
4994000	5041000	3
4995000	5041000	1
4996000	5041000	1
4998000	5041000	1
5001000	5041000	1
5005000	5041000	2
5012000	5041000	1
5015000	5041000	1
5016000	5041000	1
5017000	5041000	1
5019000	5041000	1
5020000	5041000	1
5021000	5041000	1
5024000	5041000	1
5028000	5041000	2
5032000	5041000	1
5033000	5041000	1
5034000	5041000	1
5035000	5041000	4
5036000	5041000	5
5037000	5041000	5
5038000	5041000	15
5039000	5041000	15
5040000	5041000	17
5041000	5041000	29
4986000	5042000	2
4987000	5042000	1
4988000	5042000	1
4995000	5042000	1
4996000	5042000	1
5017000	5042000	2
5019000	5042000	2
5023000	5042000	2
5030000	5042000	2
5032000	5042000	1
5034000	5042000	1
5035000	5042000	1
5036000	5042000	3
5037000	5042000	2
5038000	5042000	9
5039000	5042000	11
5040000	5042000	5
5041000	5042000	30
5042000	5042000	34
4989000	5043000	1
5002000	5043000	1
5026000	5043000	1
5028000	5043000	1
5032000	5043000	2
5033000	5043000	1
5035000	5043000	1
5036000	5043000	1
5037000	5043000	5
5038000	5043000	4
5039000	5043000	4
5040000	5043000	1
5041000	5043000	7
5042000	5043000	24
5043000	5043000	26
4994000	5044000	2
5005000	5044000	1
5010000	5044000	1
5016000	5044000	1
5031000	5044000	1
5032000	5044000	1
5034000	5044000	2
5036000	5044000	2
5038000	5044000	4
5039000	5044000	4
5040000	5044000	7
5041000	5044000	8
5042000	5044000	9
5043000	5044000	15
5044000	5044000	40
4987000	5045000	1
4994000	5045000	1
4997000	5045000	2
5005000	5045000	2
5011000	5045000	1
5014000	5045000	1
5017000	5045000	1
5031000	5045000	1
5032000	5045000	2
5033000	5045000	1
5036000	5045000	2
5037000	5045000	2
5038000	5045000	12
5039000	5045000	3
5041000	5045000	4
5042000	5045000	5
5043000	5045000	4
5044000	5045000	17
5045000	5045000	44
4987000	5046000	2
5002000	5046000	1
5005000	5046000	1
5006000	5046000	1
5012000	5046000	1
5017000	5046000	1
5020000	5046000	1
5028000	5046000	1
5029000	5046000	1
5038000	5046000	2
5039000	5046000	5
5040000	5046000	4
5041000	5046000	1
5042000	5046000	4
5043000	5046000	3
5044000	5046000	9
5045000	5046000	42
5046000	5046000	35
4990000	5047000	1
4994000	5047000	1
5013000	5047000	1
5014000	5047000	1
5018000	5047000	1
5021000	5047000	1
5022000	5047000	1
5024000	5047000	1
5032000	5047000	1
5035000	5047000	1
5036000	5047000	1
5037000	5047000	2
5038000	5047000	6
5039000	5047000	1
5042000	5047000	3
5043000	5047000	6
5044000	5047000	7
5045000	5047000	4
5046000	5047000	19
5047000	5047000	29
4996000	5048000	1
4999000	5048000	1
5011000	5048000	2
5013000	5048000	1
5015000	5048000	2
5017000	5048000	2
5018000	5048000	2
5025000	5048000	1
5026000	5048000	1
5032000	5048000	1
5037000	5048000	2
5038000	5048000	3
5040000	5048000	1
5041000	5048000	2
5042000	5048000	3
5043000	5048000	1
5044000	5048000	1
5045000	5048000	8
5046000	5048000	11
5047000	5048000	15
5048000	5048000	20
4987000	5049000	3
4988000	5049000	1
4989000	5049000	1
5002000	5049000	1
5019000	5049000	1
5029000	5049000	1
5030000	5049000	1
5034000	5049000	1
5037000	5049000	4
5038000	5049000	4
5040000	5049000	1
5041000	5049000	1
5042000	5049000	1
5044000	5049000	3
5045000	5049000	2
5046000	5049000	4
5047000	5049000	4
5048000	5049000	10
5049000	5049000	26
4987000	5050000	1
4989000	5050000	1
5002000	5050000	1
5028000	5050000	1
5036000	5050000	1
5037000	5050000	1
5038000	5050000	2
5039000	5050000	3
5042000	5050000	1
5043000	5050000	1
5045000	5050000	4
5047000	5050000	6
5048000	5050000	5
5049000	5050000	24
5050000	5050000	23
4991000	5051000	1
4995000	5051000	1
5002000	5051000	1
5014000	5051000	1
5015000	5051000	1
5017000	5051000	2
5029000	5051000	1
5032000	5051000	1
5035000	5051000	1
5036000	5051000	1
5038000	5051000	1
5040000	5051000	1
5042000	5051000	1
5044000	5051000	3
5045000	5051000	2
5046000	5051000	1
5047000	5051000	4
5048000	5051000	3
5049000	5051000	8
5050000	5051000	28
5051000	5051000	39
4985000	5052000	1
4989000	5052000	2
4996000	5052000	1
4999000	5052000	1
5010000	5052000	1
5018000	5052000	2
5021000	5052000	1
5024000	5052000	1
5031000	5052000	1
5035000	5052000	1
5036000	5052000	1
5037000	5052000	3
5038000	5052000	2
5039000	5052000	1
5040000	5052000	1
5041000	5052000	1
5042000	5052000	4
5044000	5052000	2
5045000	5052000	1
5046000	5052000	1
5047000	5052000	4
5048000	5052000	6
5049000	5052000	8
5050000	5052000	4
5051000	5052000	33
5052000	5052000	52
4986000	5053000	1
4987000	5053000	1
4989000	5053000	1
4992000	5053000	1
4996000	5053000	1
5000000	5053000	1
5002000	5053000	3
5006000	5053000	1
5010000	5053000	2
5011000	5053000	1
5012000	5053000	1
5013000	5053000	1
5020000	5053000	1
5026000	5053000	3
5028000	5053000	1
5029000	5053000	2
5032000	5053000	1
5033000	5053000	1
5034000	5053000	1
5036000	5053000	1
5037000	5053000	2
5038000	5053000	9
5039000	5053000	1
5040000	5053000	1
5042000	5053000	1
5043000	5053000	2
5044000	5053000	2
5045000	5053000	1
5047000	5053000	1
5048000	5053000	1
5049000	5053000	2
5050000	5053000	6
5051000	5053000	16
5052000	5053000	57
5053000	5053000	67
4985000	5054000	2
4986000	5054000	1
4987000	5054000	2
4989000	5054000	2
4994000	5054000	2
5002000	5054000	2
5005000	5054000	1
5007000	5054000	2
5012000	5054000	1
5014000	5054000	1
5015000	5054000	1
5019000	5054000	2
5023000	5054000	1
5026000	5054000	1
5027000	5054000	2
5030000	5054000	1
5031000	5054000	2
5032000	5054000	1
5033000	5054000	1
5036000	5054000	2
5037000	5054000	1
5038000	5054000	3
5039000	5054000	5
5040000	5054000	1
5041000	5054000	1
5042000	5054000	2
5045000	5054000	4
5046000	5054000	1
5047000	5054000	1
5048000	5054000	1
5049000	5054000	3
5050000	5054000	9
5051000	5054000	7
5052000	5054000	13
5053000	5054000	22
5054000	5054000	25
4987000	5055000	3
4989000	5055000	1
4996000	5055000	1
4998000	5055000	1
5000000	5055000	1
5002000	5055000	1
5005000	5055000	3
5007000	5055000	1
5011000	5055000	2
5017000	5055000	2
5018000	5055000	1
5019000	5055000	2
5021000	5055000	1
5031000	5055000	1
5037000	5055000	2
5038000	5055000	5
5039000	5055000	4
5041000	5055000	3
5042000	5055000	1
5043000	5055000	1
5044000	5055000	2
5046000	5055000	3
5049000	5055000	4
5050000	5055000	1
5051000	5055000	5
5052000	5055000	7
5053000	5055000	24
5054000	5055000	17
5055000	5055000	27
4987000	5056000	2
4989000	5056000	2
5000000	5056000	1
5002000	5056000	4
5007000	5056000	1
5012000	5056000	2
5013000	5056000	1
5018000	5056000	1
5020000	5056000	2
5021000	5056000	1
5023000	5056000	1
5025000	5056000	2
5035000	5056000	2
5036000	5056000	2
5037000	5056000	2
5038000	5056000	1
5039000	5056000	1
5042000	5056000	3
5046000	5056000	1
5047000	5056000	1
5048000	5056000	1
5049000	5056000	1
5050000	5056000	1
5052000	5056000	5
5053000	5056000	7
5054000	5056000	6
5055000	5056000	58
5056000	5056000	37
4985000	5057000	4
4986000	5057000	3
4987000	5057000	5
4988000	5057000	3
4989000	5057000	3
4991000	5057000	1
4992000	5057000	1
4994000	5057000	4
4996000	5057000	1
4998000	5057000	1
4999000	5057000	2
5000000	5057000	2
5002000	5057000	2
5004000	5057000	2
5005000	5057000	1
5009000	5057000	2
5011000	5057000	3
5012000	5057000	1
5013000	5057000	3
5016000	5057000	1
5017000	5057000	2
5018000	5057000	4
5019000	5057000	4
5020000	5057000	3
5024000	5057000	2
5025000	5057000	1
5026000	5057000	2
5027000	5057000	3
5028000	5057000	1
5029000	5057000	1
5032000	5057000	1
5033000	5057000	2
5034000	5057000	3
5035000	5057000	1
5036000	5057000	1
5037000	5057000	2
5038000	5057000	4
5039000	5057000	6
5041000	5057000	5
5044000	5057000	1
5046000	5057000	3
5047000	5057000	1
5048000	5057000	2
5051000	5057000	5
5052000	5057000	3
5053000	5057000	11
5054000	5057000	6
5055000	5057000	26
5056000	5057000	44
5057000	5057000	74
4987000	5058000	3
4988000	5058000	2
4989000	5058000	3
4994000	5058000	1
4995000	5058000	3
4996000	5058000	2
4999000	5058000	2
5002000	5058000	1
5006000	5058000	1
5007000	5058000	3
5013000	5058000	1
5016000	5058000	2
5017000	5058000	2
5018000	5058000	1
5019000	5058000	2
5021000	5058000	1
5022000	5058000	1
5025000	5058000	3
5026000	5058000	2
5027000	5058000	1
5030000	5058000	1
5031000	5058000	1
5036000	5058000	1
5037000	5058000	2
5038000	5058000	3
5039000	5058000	1
5041000	5058000	1
5047000	5058000	1
5048000	5058000	2
5053000	5058000	6
5054000	5058000	3
5055000	5058000	8
5056000	5058000	10
5057000	5058000	66
5058000	5058000	62
4986000	5059000	2
4987000	5059000	5
4988000	5059000	2
4989000	5059000	1
4994000	5059000	2
4995000	5059000	1
4996000	5059000	2
5002000	5059000	2
5008000	5059000	1
5012000	5059000	1
5013000	5059000	1
5014000	5059000	1
5017000	5059000	1
5018000	5059000	1
5020000	5059000	1
5024000	5059000	1
5026000	5059000	2
5032000	5059000	1
5033000	5059000	1
5036000	5059000	1
5037000	5059000	3
5038000	5059000	1
5039000	5059000	1
5049000	5059000	1
5051000	5059000	1
5055000	5059000	6
5056000	5059000	6
5057000	5059000	15
5058000	5059000	59
5059000	5059000	36
4985000	5060000	2
4988000	5060000	1
5004000	5060000	1
5011000	5060000	1
5017000	5060000	1
5019000	5060000	1
5033000	5060000	1
5040000	5060000	1
5042000	5060000	1
5048000	5060000	2
5049000	5060000	1
5051000	5060000	2
5053000	5060000	1
5054000	5060000	3
5055000	5060000	4
5056000	5060000	3
5057000	5060000	7
5058000	5060000	20
5059000	5060000	60
5060000	5060000	59
4989000	5061000	2
4996000	5061000	1
5010000	5061000	1
5045000	5061000	2
5053000	5061000	1
5055000	5061000	2
5057000	5061000	3
5058000	5061000	11
5059000	5061000	3
5060000	5061000	20
5061000	5061000	21
4985000	5062000	1
4996000	5062000	1
5007000	5062000	1
5031000	5062000	1
5036000	5062000	1
5048000	5062000	2
5055000	5062000	3
5057000	5062000	3
5058000	5062000	4
5059000	5062000	3
5060000	5062000	11
5061000	5062000	12
5062000	5062000	15
4999000	5063000	1
5008000	5063000	1
5030000	5063000	1
5033000	5063000	1
5037000	5063000	1
5044000	5063000	1
5057000	5063000	3
5058000	5063000	3
5059000	5063000	4
5060000	5063000	7
5061000	5063000	3
5062000	5063000	10
5063000	5063000	23
4994000	5064000	2
4999000	5064000	1
5001000	5064000	1
5016000	5064000	2
5017000	5064000	1
5038000	5064000	1
5040000	5064000	1
5048000	5064000	2
5056000	5064000	5
5057000	5064000	2
5058000	5064000	3
5059000	5064000	3
5060000	5064000	6
5061000	5064000	6
5062000	5064000	5
5063000	5064000	18
5064000	5064000	36
4987000	5065000	1
5016000	5065000	1
5030000	5065000	1
5032000	5065000	2
5038000	5065000	1
5042000	5065000	1
5043000	5065000	1
5053000	5065000	1
5058000	5065000	6
5060000	5065000	1
5061000	5065000	1
5062000	5065000	2
5063000	5065000	7
5064000	5065000	11
5065000	5065000	25
4987000	5066000	1
4989000	5066000	1
5005000	5066000	1
5012000	5066000	1
5016000	5066000	1
5017000	5066000	1
5028000	5066000	2
5031000	5066000	1
5046000	5066000	1
5048000	5066000	1
5051000	5066000	1
5055000	5066000	1
5056000	5066000	1
5058000	5066000	4
5059000	5066000	2
5061000	5066000	2
5063000	5066000	7
5064000	5066000	11
5065000	5066000	17
5066000	5066000	51
5002000	5067000	1
5005000	5067000	1
5057000	5067000	1
5058000	5067000	1
5060000	5067000	3
5062000	5067000	2
5063000	5067000	2
5064000	5067000	3
5065000	5067000	6
5066000	5067000	33
5067000	5067000	24
4998000	5068000	1
5000000	5068000	1
5011000	5068000	1
5036000	5068000	1
5048000	5068000	1
5051000	5068000	2
5053000	5068000	3
5056000	5068000	1
5057000	5068000	2
5060000	5068000	4
5064000	5068000	8
5065000	5068000	2
5066000	5068000	6
5067000	5068000	15
5068000	5068000	32
4993000	5069000	3
4996000	5069000	1
5000000	5069000	1
5002000	5069000	1
5019000	5069000	1
5038000	5069000	3
5059000	5069000	1
5060000	5069000	1
5061000	5069000	1
5062000	5069000	1
5063000	5069000	1
5064000	5069000	2
5066000	5069000	3
5067000	5069000	7
5068000	5069000	37
5069000	5069000	36
4989000	5070000	1
4995000	5070000	1
4998000	5070000	1
5004000	5070000	1
5006000	5070000	1
5010000	5070000	2
5046000	5070000	1
5050000	5070000	1
5056000	5070000	1
5059000	5070000	1
5060000	5070000	1
5064000	5070000	3
5066000	5070000	3
5067000	5070000	6
5068000	5070000	13
5069000	5070000	22
5070000	5070000	23
4999000	5071000	1
5029000	5071000	1
5040000	5071000	1
5042000	5071000	1
5058000	5071000	1
5059000	5071000	1
5060000	5071000	1
5061000	5071000	2
5064000	5071000	1
5066000	5071000	3
5067000	5071000	1
5068000	5071000	5
5069000	5071000	10
5070000	5071000	18
5071000	5071000	19
4987000	5072000	1
4989000	5072000	2
